gene_id	gene_name	chromosome	start	end	mean_cn.id	gene_biotype	mean_cn.if	p.val	p.adj
ENSG00000204965	PCDHA5	chr5	140821604	141012347	-0.19597371206694109	protein_coding	-0.08032352367788588	1.54276257465445e-19	1.9736122287814576e-18
ENSG00000204967	PCDHA4	chr5	140806929	141012347	-0.19592538125827968	protein_coding	-0.08031034448233504	1.78089248498772e-19	2.2647465525021584e-18
ENSG00000204969	PCDHA2	chr5	140794852	141012347	-0.19591480957922938	protein_coding	-0.08036195821669874	1.98199777088643e-19	2.499102541789371e-18
ENSG00000204970	PCDHA1	chr5	140786136	141012347	-0.19590787443395025	protein_coding	-0.0803967891315048	2.10561141651626e-19	2.6428912107111497e-18
ENSG00000205002	AARD	chr8	116938207	116944487	0.28372993619126496	protein_coding	0.17200328820116054	1.16210937975894e-13	8.467924137609748e-13
ENSG00000205038	PKHD1L1	chr8	109362461	109537207	0.2537798936138997	protein_coding	0.15890242728394027	2.52075622052552e-10	1.4300572073976938e-9
ENSG00000205089	CCNI2	chr5	132747426	132754403	-0.22313815513626833	protein_coding	-0.09511411992263057	1.34608118819854e-23	2.2338703017552576e-22
ENSG00000205111	CDKL4	chr2	39175646	39229588	0.15319127721131745	protein_coding	0.07505281472920082	4.33452177887188e-15	3.7396139884979054e-14
ENSG00000205129	C4orf47	chr4	185426249	185449826	-0.1941985324947589	protein_coding	-0.09431295938104449	1.95987904830503e-14	1.5465271068671678e-13
ENSG00000205133	TRIQK	chr8	92883532	93017673	0.23346313877885105	protein_coding	0.1451612587721043	6.10860769190806e-10	3.331450445640542e-9
ENSG00000205138	SDHAF1	chr19	35995188	35996312	0.14271111111111112	protein_coding	NA	2.08552193586889e-05	6.757133048503748e-5
ENSG00000205155	PSENEN	chr19	35745600	35747519	0.150020964360587	protein_coding	0.06481141199226305	6.34544225881887e-06	2.1994420978576014e-5
ENSG00000205186	FABP9	chr8	81458253	81461579	0.223116142557652	protein_coding	0.1509943907156673	1.98487317819706e-07	7.934974168715358e-7
ENSG00000205189	ZBTB10	chr8	80485619	80526265	0.2259512040154942	protein_coding	0.16033288201160542	5.09720130686975e-07	1.9559522774096734e-6
ENSG00000205208	C4orf46	chr4	158666675	158672255	-0.17289539146477223	protein_coding	-0.06831489361702128	1.10055004521685e-17	1.2196973736921338e-16
ENSG00000205221	VIT	chr2	36696690	36814792	0.15145484587758748	protein_coding	0.07063008082608986	4.21073480970311e-16	4.101803546093544e-15
ENSG00000205279	CTXN3	chr5	127649044	127658630	-0.2207314465408805	protein_coding	-0.08864457912425888	1.25030693008824e-23	2.083880842839908e-22
ENSG00000205301	MGAT4D	chr4	140442262	140498377	-0.15918130305768569	protein_coding	-0.06140135396518375	7.0564901686371e-16	6.7714963034060036e-15
ENSG00000205302	SNX2	chr5	122775079	122834543	-0.22341593291404613	protein_coding	-0.08899864932427755	1.07994916110741e-25	2.159562934276588e-24
ENSG00000205309	NT5M	chr17	17303335	17347663	-0.1735886532097403	protein_coding	-0.12239497098646035	9.29577099776642e-06	3.145321568818601e-5
ENSG00000205339	IPO7	chr11	9384652	9448127	-0.10521046473001676	protein_coding	-0.02954541398447774	1.65257839486968e-07	6.653367414276284e-7
ENSG00000205359	SLCO6A1	chr5	102371774	102499016	-0.22112733375493868	protein_coding	-0.09317949527900488	3.15331837448371e-25	6.030955548505131e-24
ENSG00000205403	CFI	chr4	109740694	109802179	-0.13844318276169326	protein_coding	-0.06736028997290712	5.78322478806085e-10	3.1629261956673686e-9
ENSG00000205409	OR52E6	chr11	5840928	5841952	-0.11079916142557653	protein_coding	-0.03810154738878143	3.98164584733564e-08	1.718352386795857e-7
ENSG00000205413	SAMD9	chr7	93099513	93118023	0.17350293501048217	protein_coding	0.1143936170212766	1.98413253441606e-06	7.224785705431673e-6
ENSG00000205439	KRTAP12-3	chr21	44657932	44658341	-0.11547714884696017	protein_coding	NA	2.30540243008509e-07	9.146325475858223e-7
ENSG00000205442	IZUMO3	chr9	24542952	24545946	-0.2880090146750524	protein_coding	-0.17137852998065764	2.98818205507997e-10	1.6814073043396385e-9
ENSG00000205445	KRTAP10-2	chr21	44550357	44551505	-0.11510440251572326	protein_coding	-0.04799535783365571	3.16045914920888e-07	1.2368433830078593e-6
ENSG00000205495	OR52J3	chr11	5046526	5047461	-0.1089587002096436	protein_coding	-0.037760541586073504	3.70470581632175e-08	1.6034931182013594e-7
ENSG00000205496	OR51A2	chr11	4954772	4955713	-0.10561132075471698	protein_coding	-0.03716247582205029	5.51214902271677e-08	2.3355600498315386e-7
ENSG00000205497	OR51A4	chr11	4942831	4947605	-0.10561132075471698	protein_coding	-0.03716247582205029	5.51214902271677e-08	2.3355600498315386e-7
ENSG00000205531	NAP1L4	chr11	2944431	2992377	-0.12022945274921129	protein_coding	-0.043095958117050553	2.02484288543864e-08	9.173051129929223e-8
ENSG00000205544	TMEM256	chr17	7402975	7404097	-0.19545995807127883	protein_coding	-0.1413642166344294	5.08350298267896e-06	1.7792720985035236e-5
ENSG00000205581	HMGN1	chr21	39342315	39349647	-0.10369517819706499	protein_coding	-0.037197872340425535	3.01032098068968e-06	1.071896228276176e-5
ENSG00000205639	MFSD2B	chr2	24010081	24063321	0.1395990395309879	protein_coding	0.07102162671143976	5.11128261199446e-12	3.3356299397262495e-11
ENSG00000205693	MANSC4	chr12	27762427	27780236	0.16078279149380312	protein_coding	0.09543396765106212	2.15448022844097e-07	8.565156322863597e-7
ENSG00000205707	ETFRF1	chr12	25195216	25209645	0.19233681134253774	protein_coding	0.11807836263959649	1.97330620106621e-06	7.189429627686907e-6
ENSG00000205765	C5orf51	chr5	41904188	41921636	0.37188490566037735	protein_coding	0.22340433013510405	1.0471359125511e-14	8.463399340062592e-14
ENSG00000205795	CYS1	chr2	10056780	10080944	0.12274495613066441	protein_coding	0.06034255319148936	7.80204532062767e-10	4.182961683557166e-9
ENSG00000205808	PLPP6	chr9	4662294	4665258	-0.19304360587002095	protein_coding	-0.11243423597678917	1.80568590778941e-08	8.240121587708017e-8
ENSG00000205809	KLRC2	chr12	10426854	10442300	0.14790524109014674	protein_coding	0.040631528046421665	1.14014497592499e-14	9.161472753720063e-14
ENSG00000205810	KLRC3	chr12	10412315	10420595	0.14790524109014674	protein_coding	0.040631528046421665	1.14014497592499e-14	9.161472753720063e-14
ENSG00000205835	GMNC	chr3	190852737	190892429	0.4486187108822151	protein_coding	0.14615991026495775	4.07384268935174e-31	1.320376161580664e-29
ENSG00000205838	TTC23L	chr5	34838833	34899456	0.39243603991818243	protein_coding	0.23133097521983775	9.89410729873252e-17	1.0075090705831106e-15
ENSG00000205846	CLEC6A	chr12	8455962	8478330	0.14249329140461217	protein_coding	0.03596391298736915	1.26956689269761e-13	9.226570228081163e-13
ENSG00000205857	NANOGNB	chr12	7765216	7774121	0.14573464113434068	protein_coding	0.0409605415860735	1.59465035099732e-13	1.1515461992603825e-12
ENSG00000205867	KRTAP5-2	chr11	1597177	1598294	-0.1250383647798742	protein_coding	-0.03706769825918762	3.9206841295602e-10	2.1769432403194705e-9
ENSG00000205869	KRTAP5-1	chr11	1584342	1585283	-0.1250383647798742	protein_coding	-0.03710928433268859	4.01059435771162e-10	2.2230315985054625e-9
ENSG00000205981	DNAJC19	chr3	180983709	180989774	0.5490534591194969	protein_coding	0.17599052224371373	3.23074104134304e-34	1.522151821844476e-32
ENSG00000206105	KRTAP20-4	chr21	30620627	30620850	-0.1022832285115304	protein_coding	-0.0398642166344294	1.77457087616857e-05	5.797291664966729e-5
ENSG00000206106	KRTAP22-2	chr21	30590105	30590397	-0.1003853249475891	protein_coding	NA	3.10965584849367e-05	9.878181553256409e-5
ENSG00000206113	CFAP99	chr4	2418974	2462942	-0.14104318658280923	protein_coding	-0.050626242699450597	4.89551463645856e-08	2.087103426009049e-7
ENSG00000206199	ANKUB1	chr3	149761100	149968385	0.3849297856819601	protein_coding	0.10076604945718996	1.2228140807423e-36	8.173390864255713e-35
ENSG00000206260	PRR23A	chr3	139003962	139006268	0.3010383647798742	protein_coding	0.07457504835589943	3.83654381387522e-32	1.4143228406990005e-30
ENSG00000206262	FOXL2NB	chr3	138947217	138953990	0.30132704402515725	protein_coding	0.07433056092843326	1.38784847643713e-32	5.437945034348081e-31
ENSG00000206384	COL6A6	chr3	130560334	130678155	0.24219876694922848	protein_coding	0.0553752417794971	1.17863940223907e-27	2.9114804773723934e-26
ENSG00000206527	HACD2	chr3	123490820	123585053	0.2341265398809721	protein_coding	0.049455010503942624	2.8140946052643e-28	7.385851289387293e-27
ENSG00000206530	CFAP44	chr3	113286930	113441610	0.20497975106784327	protein_coding	0.044280816018141905	1.32385945726982e-22	2.0491180397500895e-21
ENSG00000206531	CD200R1L	chr3	112815709	112846856	0.2040018256484119	protein_coding	0.04655512572533849	8.58391887347124e-22	1.2599966632131e-20
ENSG00000206535	LNP1	chr3	100401532	100456319	0.18545212810971537	protein_coding	0.04446460348162476	9.97893945614206e-18	1.1103874493027077e-16
ENSG00000206536	OR5K3	chr3	98390666	98391631	0.1846832285115304	protein_coding	0.045643907156673116	1.23000845400477e-17	1.3569430785842458e-16
ENSG00000206538	VGLL3	chr3	86876388	86991149	-0.20841619217215007	protein_coding	-0.08821397319141634	1.70059732338067e-20	2.3331277340727557e-19
ENSG00000206549	AC109583.1	chr3	46712115	46812574	-0.2717186979526351	protein_coding	-0.1335835589941973	8.52649726203074e-36	4.844304341489641e-34
ENSG00000206557	TRIM71	chr3	32817997	32897824	-0.24177672955974844	protein_coding	-0.11982591876208898	4.60089697969556e-30	1.3205873247664063e-28
ENSG00000206559	ZCWPW2	chr3	28348721	28538122	-0.24439388521324898	protein_coding	-0.12033717738134277	1.48530205353785e-31	5.1234963871769015e-30
ENSG00000206560	ANKRD28	chr3	15667236	15859771	-0.23989050168215678	protein_coding	-0.11679000345651472	4.99086888050872e-27	1.1315565042815368e-25
ENSG00000206561	COLQ	chr3	15450133	15521751	-0.2368065104178527	protein_coding	-0.11524893534585176	6.46649954266518e-27	1.4440852215683615e-25
ENSG00000206562	METTL6	chr3	15381275	15440566	-0.23729607768518587	protein_coding	-0.11565899419729207	7.09956157787124e-27	1.5745376693425802e-25
ENSG00000206579	XKR4	chr8	55102028	55542054	0.16564829661162106	protein_coding	0.10481858152686105	4.31757706379626e-06	1.5183440040297171e-5
ENSG00000211445	GPX3	chr5	151020438	151028992	-0.19021445235303827	protein_coding	-0.07902472588734945	1.037978131855e-17	1.1523346881059215e-16
ENSG00000211455	STK38L	chr12	27243968	27325959	0.16225894811024502	protein_coding	0.09848912342613034	6.09351810085196e-07	2.320750969127707e-6
ENSG00000211456	SACM1L	chr3	45689056	45745409	-0.2711290783467624	protein_coding	-0.1310541586073501	7.82242326234053e-36	4.497194945197382e-34
ENSG00000212122	TSSK1B	chr5	113432553	113434989	-0.22020964360587003	protein_coding	-0.09255938104448742	2.7842232592564e-24	4.8982550727737596e-23
ENSG00000212126	TAS2R50	chr12	10985913	10986912	0.13768721174004192	protein_coding	0.031622050290135394	1.00871766533355e-14	8.173405680053769e-14
ENSG00000212127	TAS2R14	chr12	10937408	11171573	0.1387660576908999	protein_coding	0.032448732914381134	4.50585014332136e-15	3.871864200112932e-14
ENSG00000212128	TAS2R13	chr12	10907926	10909562	0.13705010482180294	protein_coding	0.031622050290135394	1.30636342496549e-14	1.0432005903289944e-13
ENSG00000212933	KRTAP12-4	chr21	44654213	44654659	-0.11547714884696017	protein_coding	-0.046514506769825915	1.85014642853665e-07	7.419405970529888e-7
ENSG00000212935	KRTAP10-3	chr21	44557790	44558795	-0.11510440251572326	protein_coding	-0.04799535783365571	3.16045914920888e-07	1.2368433830078593e-6
ENSG00000212938	KRTAP6-3	chr21	30592440	30593075	-0.1003853249475891	protein_coding	-0.0398642166344294	3.05342241490566e-05	9.710727821655027e-5
ENSG00000212993	POU5F1B	chr8	127322183	127420066	0.3748583773694361	protein_coding	0.22001813657502478	2.24686942994013e-15	2.037689050617535e-14
ENSG00000213123	TCTEX1D2	chr3	196291219	196318299	0.4352129868071801	protein_coding	0.13906614256810115	8.70193059050221e-32	3.078666542430974e-30
ENSG00000213139	CRYGS	chr3	186538441	186546702	0.47203323527196983	protein_coding	0.15053449744920053	5.87963120256987e-33	2.351487286543316e-31
ENSG00000213186	TRIM59	chr3	160432445	160485773	0.40863567059356626	protein_coding	0.11678334000383038	3.18239466632812e-36	1.909140303399388e-34
ENSG00000213316	LTC4S	chr5	179793980	179796647	-0.17571194968553458	protein_coding	-0.04804468085106383	4.08127918285071e-17	4.2870076114805423e-16
ENSG00000213337	ANKRD39	chr2	96836611	96858016	0.12017214384026582	protein_coding	0.08549426524064609	4.06341171941279e-07	1.5701725181815736e-6
ENSG00000213347	MXD3	chr5	177301461	177312757	-0.18153217375494538	protein_coding	-0.0496325188174508	5.05293067510658e-19	6.0928503028110985e-18
ENSG00000213523	SRA1	chr5	140537340	140558252	-0.1947475890985325	protein_coding	-0.08071972920696326	1.89210898795561e-19	2.3920071544724164e-18
ENSG00000213533	STIMATE	chr3	52836219	52897548	-0.2784825105468468	protein_coding	-0.13314651850286385	5.0278538971975e-38	5.4010292786686844e-36
ENSG00000213585	VDAC1	chr5	133971871	134004975	-0.22476851110214247	protein_coding	-0.09483462282398453	2.3057823640607e-24	4.07882764895243e-23
ENSG00000213626	LBH	chr2	30231534	30323730	0.1547722245586279	protein_coding	0.07119872034066954	5.32990960064523e-15	4.5077873798451794e-14
ENSG00000213639	PPP1CB	chr2	28751640	28802940	0.15782882564053058	protein_coding	0.0729429368318712	2.29330199208749e-15	2.0768736324966737e-14
ENSG00000213672	NCKIPSD	chr3	48673844	48686364	-0.2785620545073375	protein_coding	-0.13493592719249636	3.01110420076968e-38	4.149637169460981e-36
ENSG00000213689	TREX1	chr3	48465811	48467645	-0.2791823899371069	protein_coding	-0.1356147001934236	2.39521242256378e-38	3.452859579601831e-36
ENSG00000213699	SLC35F6	chr2	26764284	26781231	0.15003796015394602	protein_coding	0.07203196533870783	2.30142082218794e-14	1.8013187205107146e-13
ENSG00000213714	FAM209B	chr20	56533246	56536520	0.14401006289308177	protein_coding	0.07686247582205029	2.21385653356397e-10	1.2611343750768272e-9
ENSG00000213782	DDX47	chr12	12813316	12829981	0.13759635156970842	protein_coding	0.020780013769386797	7.51134716887282e-16	7.17589976563384e-15
ENSG00000213809	KLRK1	chr12	10372353	10391874	0.14026121593291405	protein_coding	0.030627801192621113	4.15500433148402e-15	3.59436715948396e-14
ENSG00000213859	KCTD11	chr17	7351889	7354944	-0.1947685534591195	protein_coding	-0.14238916827853	8.56631017831385e-06	2.917923006779909e-5
ENSG00000213931	HBE1	chr11	5268345	5505652	-0.10896496835792732	protein_coding	-0.03744654557542293	4.61137139529179e-08	1.973805921623122e-7
ENSG00000213934	HBG1	chr11	5248269	5249857	-0.1073245283018868	protein_coding	NA	4.91228432833233e-08	2.093328841173519e-7
ENSG00000213949	ITGA1	chr5	52787916	52959209	-0.1482033805924005	protein_coding	-0.03177209635393106	1.64985098926124e-18	1.9152747331465968e-17
ENSG00000214021	TTLL3	chr3	9808086	9855138	-0.2203498657621703	protein_coding	-0.10798659297997142	1.44318910783815e-22	2.2284639485299396e-21
ENSG00000214026	MRPL23	chr11	1947278	1984522	-0.12487274633123689	protein_coding	-0.03872920696324952	1.3333948958756e-09	6.967051448100883e-9
ENSG00000214042	IFNA7	chr9	21201469	21202205	-0.3085916142557652	protein_coding	-0.1836193423597679	2.22679280444084e-08	1.0031473088475677e-7
ENSG00000214050	FBXO16	chr8	28348287	28490278	-0.2415809324772557	protein_coding	-0.14909151165851234	3.44000095759754e-08	1.4966328490520646e-7
ENSG00000214063	TSPAN4	chr11	842812	867116	-0.12242494758909853	protein_coding	-0.038294003868471954	1.49749657574997e-09	7.776113267140367e-9
ENSG00000214078	CPNE1	chr20	35626031	35664956	0.17577473425681267	protein_coding	0.10126263901487226	2.14804693196152e-10	1.2265392428229583e-9
ENSG00000214097	SMCO1	chr3	196506879	196515346	0.43465765199161427	protein_coding	0.13932011605415862	2.00045154889223e-31	6.851546554955887e-30
ENSG00000214160	ALG3	chr3	184242301	184249548	NA	protein_coding	0.17319671179883947	3.43404077117925e-34	1.6139991624542476e-32
ENSG00000214216	IQCJ	chr3	158962928	159266307	0.4106990860244035	protein_coding	0.11869109389430423	1.35120301347063e-36	8.938763223017864e-35
ENSG00000214237	MINDY4B	chr3	150870376	150905439	0.3923226776507256	protein_coding	0.10087936184207341	4.96347415713973e-38	5.4010292786686844e-36
ENSG00000214324	C3orf56	chr3	127193131	127198185	0.23185115303983228	protein_coding	0.05102282398452611	2.24299334763293e-27	5.322838144499423e-26
ENSG00000214336	FOXI3	chr2	88446787	88452693	0.10604696016771488	protein_coding	0.06360599613152805	5.71739120724236e-08	2.413523731431396e-7
ENSG00000214357	NEURL1B	chr5	172641263	172691540	-0.19089308176100628	protein_coding	-0.045256673114119926	1.77249432068329e-21	2.576318494555238e-20
ENSG00000214360	EFCAB9	chr5	172194172	172203454	-0.1935551362683438	protein_coding	NA	1.94178528125827e-21	2.816025996851802e-20
ENSG00000214367	HAUS3	chr4	2078998	2242276	-0.1403894979485595	protein_coding	-0.05200190696318924	1.14104706336202e-07	4.663903115311921e-7
ENSG00000214510	SPINK13	chr5	148268180	148286255	-0.1894482180293501	protein_coding	-0.07889245647969052	4.81184472155213e-19	5.82031336795382e-18
ENSG00000214513	NOTO	chr2	73202574	73212513	0.14392494758909855	protein_coding	0.07562437137330755	1.70911485777093e-12	1.1507484038884996e-11
ENSG00000214595	EML6	chr2	54723499	54972025	0.18487472605072328	protein_coding	0.08844844736217519	6.03689015531104e-14	4.5305240650458654e-13
ENSG00000214681	IQCF5	chr3	51873721	51875601	-0.27738259958071276	protein_coding	-0.13198568665377175	1.57893711700752e-38	2.5712865491127498e-36
ENSG00000214686	IQCF6	chr3	51778561	51779241	-0.27730020964360586	protein_coding	-0.13236905222437137	1.86663784444109e-38	2.839200255202247e-36
ENSG00000214694	ARHGEF33	chr2	38889875	38975454	0.15040471017238594	protein_coding	0.07369102051534464	8.36488108748745e-15	6.84389699140174e-14
ENSG00000214700	C12orf71	chr12	27081058	27082514	0.17047651991614257	protein_coding	NA	1.42841175595609e-07	5.793119859291159e-7
ENSG00000214706	IFRD2	chr3	50287732	50292918	-0.28111069182389936	protein_coding	-0.1344311411992263	7.90789422418101e-39	1.6250722630691975e-36
ENSG00000214711	CAPN14	chr2	31173056	31233858	0.15434894066023874	protein_coding	0.07089442750819948	1.22216251426056e-15	1.1449327491741629e-14
ENSG00000214814	FER1L6	chr8	123851987	124120061	0.3032247940172291	protein_coding	0.18760913712442986	4.32562789821094e-12	2.840181988774328e-11
ENSG00000214819	CDRT15L2	chr17	20579724	20580911	-0.13293522012578615	protein_coding	-0.06404738878143133	6.55813772109356e-08	2.7557873908715314e-7
ENSG00000214842	RAD51AP2	chr2	17510584	17518439	0.14163039832285115	protein_coding	0.06555725338491296	7.37175487197383e-13	5.053235942580499e-12
ENSG00000214866	DCDC2C	chr2	3703575	3848008	0.11784587961335474	protein_coding	0.05386579939346141	1.8136527533666e-09	9.176094876056211e-9
ENSG00000214941	ZSWIM7	chr17	15976560	15999717	-0.17751225854759567	protein_coding	-0.12460599613152805	3.5115035106026e-06	1.242794307700814e-5
ENSG00000214944	ARHGEF28	chr5	73626158	73941993	-0.22557425979110476	protein_coding	-0.08655596199252709	5.34423879242152e-27	1.2004030320140292e-25
ENSG00000214954	LRRC69	chr8	91101832	91219236	0.22628409600388627	protein_coding	0.1428321083172147	3.19532913146111e-09	1.5859242762701504e-8
ENSG00000214978	GSG1L2	chr17	9802386	9822071	-0.19545691702609036	protein_coding	-0.15084410058027078	2.60770383538593e-05	8.346812756942835e-5
ENSG00000215009	ACSM4	chr12	7304284	7328724	0.14931509433962264	protein_coding	0.04079245647969052	3.33312211291712e-14	2.5539833342015074e-13
ENSG00000215021	PHB2	chr12	6965327	6970780	0.15748511530398324	protein_coding	0.04524139264990329	1.95650860518099e-14	1.544498435892161e-13
ENSG00000215041	NEURL4	chr17	7315628	7329393	-0.19418846960167715	protein_coding	-0.14238916827853	9.17726670114943e-06	3.107408043241195e-5
ENSG00000215114	UBXN2B	chr8	58411359	58451501	0.16823542976939204	protein_coding	0.1115218773818943	6.35869205762694e-06	2.203639298119476e-5
ENSG00000215203	GRXCR1	chr4	42892713	43030658	-0.12265344735850534	protein_coding	-0.02583965183752418	2.41987991632299e-10	1.3744434091035345e-9
ENSG00000215217	C5orf49	chr5	7830378	7851151	0.4020264937536293	protein_coding	0.26329400386847196	1.94244619924418e-13	1.3912581843084844e-12
ENSG00000215218	UBE2QL1	chr5	6448859	6496723	0.3934231952071552	protein_coding	0.26002915374600716	1.01254785937395e-12	6.894390905719631e-12
ENSG00000215251	FASTKD5	chr20	3146519	3159865	0.1210116933162319	protein_coding	0.029018149824363834	6.11578420167345e-11	3.706890600054159e-10
ENSG00000215305	VPS16	chr20	2840703	2866732	0.11866057999594967	protein_coding	0.031122993374551447	7.03149649364053e-10	3.794061948817154e-9
ENSG00000215397	SCRT2	chr20	661596	675802	0.10974800838574424	protein_coding	0.03400930153477195	4.10052993801285e-08	1.7668957575863087e-7
ENSG00000215440	NPEPL1	chr20	58689131	58719238	0.15442766373054914	protein_coding	0.09198742746615086	2.57510225960653e-09	1.2900220526146096e-8
ENSG00000215454	KRTAP10-4	chr21	44573724	44638284	-0.11582473546647305	protein_coding	-0.04745877401781777	1.99671569817593e-07	7.979014716935135e-7
ENSG00000215455	KRTAP10-1	chr21	44538981	44540195	-0.11530985324947589	protein_coding	-0.04799535783365571	3.0050925687039e-07	1.1808253285120676e-6
ENSG00000215475	SIAH3	chr13	45777242	45851753	-0.18695328592115423	protein_coding	-0.1352063829787234	2.49655613852955e-05	8.004311191365199e-5
ENSG00000215529	EFCAB8	chr20	32858923	32961609	0.18361610573731058	protein_coding	0.09259039448110451	5.35417359230068e-14	4.0369465762089084e-13
ENSG00000215545	DEFB116	chr20	31303212	31308585	0.22546037735849056	protein_coding	0.11247485493230173	9.07904283439871e-15	7.396873489332766e-14
ENSG00000215547	DEFB115	chr20	31257664	31259632	0.22429960137581306	protein_coding	0.10993431008599797	5.70767196030633e-15	4.799960786122654e-14
ENSG00000217128	FNIP1	chr5	131641714	131797063	-0.223509231547138	protein_coding	-0.09536941835638796	4.32464035277865e-23	6.926955032721822e-22
ENSG00000218336	TENM3	chr4	182143987	182803024	-0.1986579192704218	protein_coding	-0.09635246071795422	3.97225921137293e-15	3.45329123249734e-14
ENSG00000218739	CEBPZOS	chr2	37196488	37216193	0.1534865828092243	protein_coding	0.07020793036750483	7.28479195301123e-17	7.50908890908847e-16
ENSG00000218819	TDRD15	chr2	21123968	21144368	0.14809876392617402	protein_coding	0.06850657640232108	1.75456163509644e-12	1.1797029970469173e-11
ENSG00000219200	RNASEK	chr17	7012417	7014532	-0.19462431865828092	protein_coding	-0.14177562862669246	7.86325351757433e-06	2.692209645497755e-5
ENSG00000219626	FAM228B	chr2	24076526	24169640	0.14029359697488317	protein_coding	0.07102435829142095	2.90876975771244e-12	1.9322113277074004e-11
ENSG00000221818	EBF2	chr8	25841725	26045413	-0.24465382082395368	protein_coding	-0.15583615873877835	1.24492700969537e-07	5.068125404907368e-7
ENSG00000221823	PPP3R1	chr2	68178857	68256237	0.17192397564519193	protein_coding	0.08111418994707767	3.04895827002008e-16	3.0003526187083656e-15
ENSG00000221837	KRTAP10-9	chr21	44627093	44628378	-0.116083857442348	protein_coding	NA	1.22306176173903e-07	4.981211058720818e-7
ENSG00000221843	C2orf16	chr2	27537386	27582721	0.15404796798505224	protein_coding	0.07282456479690522	2.96689606129988e-15	2.6410843878400822e-14
ENSG00000221859	KRTAP10-10	chr21	44637356	44638455	-0.116083857442348	protein_coding	NA	1.22306176173903e-07	4.981211058720818e-7
ENSG00000221864	KRTAP12-2	chr21	44666189	44666927	-0.11547714884696017	protein_coding	-0.046515087040618956	1.62607846258303e-07	6.552139687466916e-7
ENSG00000221869	CEBPD	chr8	47736913	47738164	0.1720658280922432	protein_coding	0.11518278529980658	2.24348383540724e-06	8.117133779464628e-6
ENSG00000221886	ZBED8	chr5	160393148	160400054	-0.19555108391480347	protein_coding	-0.06437825123250607	2.33626348079865e-21	3.370395941642085e-20
ENSG00000221914	PPP2R2A	chr8	26291508	26372680	-0.24725074762143479	protein_coding	-0.1542163919655442	3.57222675376899e-08	1.550319123849822e-7
ENSG00000221926	TRIM16	chr17	15627960	15684311	-0.17694048370654822	protein_coding	-0.12095273143685305	2.33949497084996e-06	8.434495026485382e-6
ENSG00000221947	XKR9	chr8	70669339	70790371	0.1837288298763463	protein_coding	0.1295185054605564	1.05640285616085e-05	3.54526302509714e-5
ENSG00000221955	SLC12A8	chr3	125082636	125212864	0.23476398570569856	protein_coding	0.04941981171989722	5.57020307897715e-28	1.4139239537004154e-26
ENSG00000223609	HBD	chr11	5232678	5243657	-0.1073245283018868	protein_coding	-0.03993147012561906	5.90807532880143e-08	2.490752752650747e-7
ENSG00000223658	C1GALT1C1L	chr2	43675151	43676429	0.15802054507337526	protein_coding	0.08441005802707931	1.97483535175635e-13	1.4134084657235055e-12
ENSG00000225526	MKRN2OS	chr3	12514934	12561059	-0.23011552199972016	protein_coding	-0.11516576402321083	2.47691738310632e-24	4.369553706800437e-23
ENSG00000225697	SLC26A6	chr3	48625723	48635493	-0.2787509433962264	protein_coding	-0.13470986460348164	4.47631857306403e-38	5.272502797309626e-36
ENSG00000226288	OR52I2	chr11	4581743	4593340	-0.10864150943396227	protein_coding	-0.035918375241779495	2.42345206437863e-08	1.0844063823859625e-7
ENSG00000226650	KIF4B	chr5	155013755	155018141	-0.1911	protein_coding	-0.07314816247582205	2.7189493255475e-19	3.3754504875854773e-18
ENSG00000228083	IFNA14	chr9	21239002	21240005	-0.3085916142557652	protein_coding	-0.1856065764023211	3.81078971567276e-08	1.6468238241085172e-7
ENSG00000228474	OST4	chr2	27070472	27071654	0.15238658280922432	protein_coding	0.07227717601547388	5.70262672065962e-15	4.7978066360183744e-14
ENSG00000228486	C2orf92	chr2	97664217	97703064	0.11880563986686313	protein_coding	0.08122525225366824	6.39325592013896e-07	2.4258356155329835e-6
ENSG00000228672	PROB1	chr5	139390592	139395104	-0.19235052410901468	protein_coding	-0.08223733075435204	7.66626947715745e-19	9.10198693855258e-18
ENSG00000228716	DHFR	chr5	80626226	80654983	-0.22664989517819706	protein_coding	-0.09692533849129593	1.23864595577242e-24	2.2508865407013956e-23
ENSG00000229453	SPINK8	chr3	48306842	48328341	-0.2801278205873544	protein_coding	-0.13450618955512572	5.04997371705077e-39	1.3363060587982154e-36
ENSG00000229894	GK3P	chr4	165277812	165279679	-0.1808020964360587	protein_coding	-0.07841972920696325	1.35328298238862e-16	1.3601127664308517e-15
ENSG00000229972	IQCF3	chr3	51826883	51830856	-0.27738259958071276	protein_coding	-0.13184255319148935	1.51200344709854e-38	2.5471302573233938e-36
ENSG00000230301	OR5H6	chr3	98263252	98265356	0.18516058700209645	protein_coding	0.04785451235026223	1.92880426410357e-17	2.0838205799602163e-16
ENSG00000230561	CCDC192	chr5	127703389	127941634	-0.2210784147234964	protein_coding	-0.08925868078450844	1.50856887389477e-23	2.4843158514088043e-22
ENSG00000230657	PRB4	chr12	11307077	11310436	0.1364559748427673	protein_coding	0.03249961315280464	6.88456872571844e-15	5.705242989047752e-14
ENSG00000231192	OR5H1	chr3	98130721	98138548	0.18959958071278826	protein_coding	0.04802495164410058	1.97151063224316e-17	2.1275793789408447e-16
ENSG00000231213	PLSCR5	chr3	146576555	146606216	0.35592513458655906	protein_coding	0.08497164318882819	7.0885321165928e-37	4.943291512499029e-35
